CaseNum,RYCohort,donatesum,SpouseAlum,SportsAlum,UGAlumAwards,OtherUGAct,EverAssigned,BoardMember,ChildAlum,ParentAlum,SiblingAlum,GradDegree,TotalReunions,OnePlusEvents,Years Lapsed
404,1969,1,1,0,0,0,0,0,0,0,0,1,3,1,14
405,1964,2,0,0,0,0,0,0,0,0,0,0,0,1,1
406,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,48
407,1954,1,0,1,0,1,0,0,0,0,0,1,8,1,4
408,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,10
409,1969,0,0,1,0,0,0,0,0,0,0,1,0,0,48
410,1969,1,1,0,0,1,0,0,0,0,0,0,3,1,14
411,1969,0,0,0,0,1,0,0,0,0,0,1,0,0,28
412,1969,0,0,0,0,0,0,0,0,0,0,0,8,0,29
413,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
414,1964,1,0,0,0,0,0,0,0,0,0,1,9,0,0
415,1954,1,0,0,0,0,1,1,1,0,0,0,3,1,5
416,1954,2,0,0,0,1,1,0,1,0,0,0,5,1,3
417,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,12
418,1954,1,0,0,0,0,0,0,1,0,0,0,0,1,24
419,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,16
420,1959,1,0,0,0,0,0,0,0,0,1,0,6,1,1
421,1969,0,0,0,0,1,0,0,0,0,0,1,1,1,48
422,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,48
423,1964,0,0,0,0,1,0,0,1,0,0,1,0,1,17
424,1959,0,0,0,0,0,0,0,1,0,0,0,0,1,47
425,1954,2,0,0,0,1,0,0,1,0,0,0,10,1,6
426,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,48
427,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
428,1959,2,0,0,0,0,1,0,0,0,0,1,0,1,1
429,1959,2,0,0,0,0,0,1,1,0,0,0,2,1,2
430,1954,1,0,0,0,1,0,0,0,0,0,0,7,1,10
431,1964,0,0,1,0,0,0,0,1,0,1,0,6,1,2
432,1969,2,0,0,0,1,0,0,0,0,1,0,1,1,1
433,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
434,1959,0,0,0,0,0,0,0,0,0,0,1,0,1,36
435,1964,2,0,1,0,0,0,0,0,0,0,1,4,1,8
436,1969,1,0,0,0,0,0,0,0,0,0,0,0,1,4
437,1964,2,0,1,0,0,0,1,0,0,0,1,14,1,0
438,1964,1,0,0,1,0,0,0,0,0,0,1,0,0,1
439,1964,1,0,1,0,0,0,0,0,0,0,0,7,1,1
440,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
441,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
442,1964,1,0,0,0,0,0,1,0,1,1,0,3,1,0
443,1964,0,0,0,0,0,0,0,0,0,0,0,0,1,11
444,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,48
445,1954,1,0,0,0,1,1,1,1,0,0,0,3,1,1
446,1954,1,0,0,0,0,0,0,0,0,0,0,1,0,48
447,1954,2,0,1,0,0,0,0,1,0,0,0,1,1,1
448,1969,0,0,0,0,1,0,0,0,0,0,0,7,1,20
449,1959,2,0,0,0,1,1,1,0,0,0,0,2,1,1
450,1964,0,0,0,0,0,0,0,1,0,0,0,2,1,17
451,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,12
452,1969,2,1,0,0,0,1,1,1,0,0,0,2,1,0
453,1964,0,0,1,0,0,0,0,0,0,0,0,2,1,48
454,1969,1,0,0,0,0,0,0,1,0,0,0,1,0,4
455,1969,1,0,0,0,0,0,0,0,0,0,0,0,1,5
456,1959,1,0,0,0,0,0,0,0,0,0,0,0,1,1
457,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,9
458,1954,1,0,1,0,0,0,0,0,0,0,0,0,0,31
459,1964,0,0,1,0,1,0,0,0,0,0,0,3,1,24
460,1969,2,0,0,0,1,0,1,0,0,1,1,8,1,1
461,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,24
462,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,48
463,1959,2,0,0,0,1,1,1,1,0,0,1,9,1,1
464,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
465,1969,0,0,0,0,0,0,0,0,0,1,0,0,0,17
466,1969,1,0,0,0,0,0,0,1,0,1,0,0,0,10
467,1954,1,0,0,0,1,0,0,1,0,0,1,8,1,23
468,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,48
469,1969,0,0,0,0,0,0,0,0,0,0,0,1,1,16
470,1959,1,0,0,0,1,0,1,0,0,0,1,5,1,1
471,1969,1,1,0,1,0,0,0,0,0,0,0,5,1,12
472,1959,1,0,1,0,0,0,0,0,0,0,0,6,1,1
473,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
474,1969,1,0,0,0,1,0,1,0,0,0,1,2,1,3
475,1964,0,0,0,0,0,1,0,1,0,0,0,0,0,33
476,1964,0,0,0,0,1,0,1,0,0,0,1,2,1,11
477,1954,2,0,0,0,0,1,0,1,0,0,0,1,1,2
478,1969,2,0,0,0,0,0,1,0,0,0,0,4,1,1
479,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
480,1969,0,0,1,0,1,0,0,1,0,0,0,0,0,20
481,1969,0,0,0,0,1,0,0,0,0,0,0,2,0,31
482,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,48
483,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
484,1964,1,0,0,0,1,0,0,0,0,0,0,0,1,1
485,1969,2,0,0,0,0,0,0,0,0,0,0,0,0,7
486,1954,1,0,0,0,1,0,1,1,0,0,0,1,0,48
487,1964,2,0,0,0,0,0,1,0,0,1,0,2,0,1
488,1959,0,0,0,0,1,0,1,0,0,0,0,4,1,20
489,1959,1,0,0,0,0,0,0,0,0,0,0,0,1,8
490,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,4
491,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
492,1969,1,0,0,0,0,0,0,0,0,0,0,2,0,14
493,1964,0,0,1,0,0,0,0,0,0,0,0,0,0,48
494,1969,2,0,1,0,1,1,1,1,1,1,1,4,1,1
495,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
496,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,10
497,1959,1,1,1,0,0,0,1,0,0,0,0,5,1,7
498,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,25
499,1954,1,0,1,0,0,0,0,0,0,0,0,9,1,1
500,1954,1,0,0,0,1,0,0,0,0,0,0,1,0,10
501,1969,0,0,0,0,0,0,0,1,0,0,1,0,0,1
502,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
503,1969,1,0,0,0,1,1,0,0,0,0,1,0,1,1
504,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
505,1959,2,0,0,1,1,1,1,0,0,0,1,1,1,0
506,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
507,1969,1,0,0,0,0,0,0,0,0,0,1,0,1,0
508,1964,0,0,1,0,0,0,0,0,0,0,0,0,1,11
509,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
510,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,30
511,1969,1,0,0,0,0,0,0,0,0,0,1,2,1,5
512,1964,0,0,0,0,0,0,0,0,0,0,0,0,1,48
513,1959,1,0,0,0,0,0,0,0,0,0,1,0,1,10
514,1969,2,0,0,0,0,1,1,1,1,0,1,5,1,0
515,1969,2,1,0,0,0,0,0,0,0,1,0,0,0,1
516,1969,2,1,0,0,0,0,0,1,0,1,1,4,1,5
517,1969,0,1,0,0,0,0,0,0,0,0,0,4,0,5
518,1969,0,0,0,0,1,0,0,0,1,0,1,1,1,2
519,1969,0,1,0,0,0,0,1,0,0,0,1,0,1,48
520,1969,0,1,0,0,0,0,0,1,0,0,0,0,0,16
521,1954,1,0,0,0,1,0,1,1,0,0,0,5,0,31
522,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,22
523,1969,2,1,0,0,0,0,0,1,0,0,0,5,1,1
524,1959,2,0,0,0,0,0,0,1,0,0,0,5,1,4
525,1969,2,0,0,0,0,0,0,0,0,1,1,0,0,2
526,1969,2,1,0,0,0,0,0,0,0,0,0,2,1,1
527,1969,1,0,0,0,1,0,0,0,0,1,0,0,0,9
528,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,48
529,1969,2,1,0,0,0,1,1,0,0,0,0,1,1,1
530,1969,0,1,0,0,0,0,0,0,0,0,0,1,0,17
531,1969,1,0,0,0,0,0,0,0,0,0,0,1,1,5
532,1969,1,0,0,0,0,1,0,1,0,0,1,1,1,0
533,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
534,1969,0,0,1,0,0,0,0,0,0,0,0,3,0,1
535,1964,0,0,0,0,0,0,0,1,0,0,0,0,1,22
536,1964,0,0,0,0,0,0,0,0,0,0,0,0,1,47
537,1969,1,0,0,0,0,0,0,0,0,0,0,2,1,5
538,1969,1,0,0,0,1,0,0,0,0,0,0,2,1,11
539,1969,0,0,1,0,1,0,0,0,0,0,1,0,0,48
540,1969,1,0,0,0,1,0,0,0,0,1,0,1,1,9
541,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
542,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
543,1969,2,0,0,0,1,0,1,1,0,0,0,0,1,2
544,1969,2,0,0,0,1,0,0,0,0,0,0,0,1,1
545,1969,0,0,0,0,1,0,0,1,1,1,0,0,0,20
546,1959,1,0,0,0,0,0,0,0,0,0,0,0,1,6
547,1969,2,0,0,0,0,1,0,0,0,0,0,0,1,6
548,1969,2,0,1,0,0,0,1,0,0,0,0,14,1,1
549,1959,2,0,0,0,1,0,1,1,0,0,1,11,1,1
550,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
551,1969,0,0,0,0,0,0,1,0,0,0,0,0,0,48
552,1954,2,0,0,0,1,0,0,0,0,0,0,0,1,1
553,1969,2,0,0,0,0,0,0,0,0,0,0,5,1,9
554,1969,2,1,1,0,0,1,1,0,0,1,0,4,1,1
555,1969,1,0,1,0,0,0,0,0,0,0,0,3,0,2
556,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,47
557,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,35
558,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,48
559,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,11
560,1969,2,0,0,0,1,0,0,0,0,0,0,2,1,1
561,1959,1,0,0,1,0,1,0,0,0,0,1,0,1,4
562,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,14
563,1969,1,0,0,0,0,1,0,0,0,0,0,0,0,2
564,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
565,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,3
566,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
567,1964,0,0,1,0,0,0,1,0,0,1,1,3,1,18
568,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
569,1959,2,1,0,0,0,0,0,1,1,1,0,0,1,3
570,1964,1,0,0,0,1,0,1,1,0,0,1,2,1,9
571,1969,0,0,0,0,0,0,0,0,0,0,1,0,0,17
572,1969,2,0,0,0,0,1,1,0,0,0,0,0,1,0
573,1964,1,0,0,0,0,1,0,1,0,0,0,4,0,10
574,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
575,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
576,1969,1,0,0,0,0,0,1,0,0,0,0,6,1,1
577,1969,0,0,1,0,0,0,0,0,0,0,0,0,1,22
578,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,25
579,1959,1,0,0,0,0,0,0,0,0,0,0,7,1,12
580,1954,2,0,0,0,0,0,0,0,0,0,0,9,0,10
581,1969,0,0,0,0,0,0,0,0,0,0,1,1,1,48
582,1969,1,0,0,0,0,0,0,0,0,0,0,1,0,0
583,1964,0,0,1,0,0,0,0,0,0,0,0,0,1,24
584,1969,2,0,1,0,0,0,0,0,0,1,0,1,0,6
585,1969,2,0,0,0,0,0,0,0,0,0,1,0,1,1
586,1969,1,0,0,0,0,0,1,0,0,0,0,0,0,8
587,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,48
588,1959,0,0,1,1,1,0,0,0,0,0,0,16,1,12
589,1969,2,1,0,0,0,1,0,1,0,0,0,2,1,1
590,1954,2,0,1,0,1,0,1,0,0,0,1,2,1,5
591,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,4
592,1959,1,0,0,1,1,0,0,0,0,0,0,2,1,8
593,1969,1,0,0,0,0,0,0,0,0,0,1,0,1,9
594,1954,1,0,0,1,1,0,1,0,0,0,1,10,1,7
595,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
596,1969,2,0,0,0,0,0,1,0,0,0,1,7,1,1
597,1959,0,0,1,0,0,0,0,0,0,0,0,1,1,19
598,1954,2,0,0,0,1,1,1,1,0,0,0,8,1,1
599,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,48
600,1969,1,0,0,0,1,0,0,1,0,0,1,0,0,8
601,1969,2,0,0,0,0,0,0,0,0,0,0,0,1,1
602,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
603,1969,2,0,0,0,0,1,1,1,0,0,0,2,1,3
604,1969,0,0,0,0,0,0,0,0,0,0,0,1,0,14
605,1969,1,0,0,0,1,0,0,0,0,0,0,1,0,6
606,1959,1,0,0,0,0,1,0,1,0,0,0,1,1,0
607,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,48
608,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,8
609,1964,1,0,0,0,1,0,1,0,0,0,0,3,1,1
610,1969,0,0,0,0,1,0,0,0,0,0,1,0,0,27
611,1964,1,0,0,0,0,0,0,0,0,0,0,3,1,8
612,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,25
613,1969,0,1,0,0,0,0,0,0,0,0,0,1,0,11
614,1969,0,0,1,0,1,0,0,0,0,0,0,0,0,48
615,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,48
616,1969,1,0,0,0,0,0,0,0,0,0,0,2,1,2
617,1954,1,0,1,1,0,0,0,0,0,0,0,0,0,1
618,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,48
619,1954,2,0,0,0,0,0,0,1,0,0,0,0,0,7
620,1969,0,0,0,0,0,0,1,0,0,0,1,6,1,22
621,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,33
622,1964,2,0,0,0,0,1,0,0,0,0,0,3,1,1
623,1954,2,0,0,0,1,0,1,0,0,0,0,8,1,6
624,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
625,1959,0,0,0,0,1,0,0,1,0,0,0,0,1,27
626,1969,0,1,0,0,0,0,0,0,0,0,0,1,0,48
627,1969,0,0,0,0,0,0,0,0,0,1,0,0,0,48
628,1969,2,0,0,1,0,0,0,0,0,0,0,0,0,5
629,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,31
630,1959,0,0,0,0,0,0,0,0,0,0,0,1,1,48
631,1964,2,0,0,0,0,1,0,0,0,0,0,0,1,1
632,1969,0,1,0,0,0,0,0,1,0,0,0,6,1,10
633,1969,0,0,0,0,1,0,0,0,0,0,0,1,1,48
634,1969,1,0,1,0,0,0,0,0,0,1,0,2,1,9
635,1964,2,0,0,0,1,1,0,0,0,0,0,3,1,1
636,1969,1,0,0,0,0,0,0,1,0,0,1,8,1,1
637,1969,0,0,1,0,0,0,0,0,0,0,0,6,0,25
638,1969,1,0,1,0,0,0,0,0,0,0,0,1,1,15
639,1969,0,1,0,0,0,0,0,0,0,0,0,1,0,48
640,1969,0,0,0,0,0,0,1,0,0,0,0,4,1,4
641,1954,2,0,0,0,1,0,1,1,0,0,0,4,1,10
642,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
643,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,35
644,1964,2,0,0,0,0,0,0,0,0,0,0,0,1,1
645,1969,2,0,0,0,0,0,0,1,0,1,0,4,1,1
646,1964,0,0,0,0,0,0,1,0,0,0,0,0,1,48
647,1969,1,0,0,0,0,0,0,0,0,0,0,2,0,5
648,1964,2,0,0,0,0,0,1,0,0,0,0,4,1,0
649,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,47
650,1954,1,0,1,0,0,0,0,0,0,0,0,4,1,32
651,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
652,1969,2,1,1,0,1,1,1,1,0,1,1,5,1,0
653,1954,1,0,0,0,1,0,0,0,0,0,0,1,0,5
654,1964,2,0,0,0,0,1,1,1,0,1,0,2,1,0
655,1964,1,0,0,0,0,0,0,0,0,0,0,3,1,2
656,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,48
657,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
658,1964,2,0,0,0,0,0,1,0,0,0,0,3,1,9
659,1969,2,0,0,0,0,0,0,0,0,0,0,2,0,1
660,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,48
661,1969,0,0,0,0,0,0,0,0,0,0,0,1,1,48
662,1959,0,0,0,0,1,0,0,0,0,0,0,0,1,48
663,1969,0,0,0,0,0,0,0,1,0,1,0,1,1,1
664,1969,2,1,0,0,0,1,1,1,0,0,0,16,0,1
665,1969,1,0,0,0,0,0,0,0,0,0,0,5,1,14
666,1964,1,0,0,0,0,0,0,0,0,0,0,1,0,15
667,1969,1,0,0,0,0,1,0,0,0,1,0,1,1,1
668,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
669,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,26
670,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,48
671,1959,2,0,1,0,1,1,1,1,0,1,0,6,1,1
672,1959,2,0,0,1,1,1,1,1,0,0,1,5,1,1
673,1969,1,0,0,0,0,0,0,0,0,0,0,11,1,2
674,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
675,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,48
676,1964,1,0,0,0,0,1,1,0,0,0,0,0,0,10
677,1954,2,0,0,0,0,1,0,0,0,0,0,5,1,4
678,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,1
679,1964,0,0,0,0,0,1,1,0,0,0,0,0,1,14
680,1969,0,0,0,0,0,0,0,0,0,0,0,2,0,0
681,1969,0,0,0,0,1,0,0,0,0,0,0,0,1,48
682,1969,0,0,0,0,1,1,0,0,0,0,1,3,1,1
683,1954,1,0,0,0,0,0,0,0,0,0,0,1,0,48
684,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,48
685,1964,2,0,0,0,0,0,1,0,0,0,0,3,1,2
686,1969,2,0,0,0,1,0,0,0,0,1,0,10,1,2
687,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
688,1959,2,0,0,0,0,0,1,0,0,0,1,5,1,2
689,1969,2,1,0,0,0,0,0,1,0,0,0,5,1,0
690,1964,0,0,0,0,0,0,0,0,0,0,1,0,1,30
691,1969,2,0,0,0,0,0,1,0,0,0,0,0,1,1
692,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
693,1969,0,0,0,0,0,0,0,0,0,0,0,1,0,48
694,1954,2,0,0,0,1,1,0,0,0,0,0,8,1,7
695,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,7
696,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
697,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
698,1969,0,0,0,0,0,0,0,0,0,0,1,0,1,48
699,1959,1,0,0,0,0,0,0,0,0,0,1,0,1,6
700,1954,1,0,1,0,1,1,0,0,0,0,0,7,0,48
701,1954,2,0,0,0,1,1,0,0,0,0,0,10,1,1
702,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,2
703,1969,0,0,0,0,1,0,0,0,0,0,0,1,1,30
704,1969,2,0,0,0,0,0,0,0,0,1,0,0,0,9
705,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,48
706,1959,2,0,0,0,1,0,0,0,0,0,0,8,1,6
707,1969,2,0,0,0,1,0,0,1,0,1,0,0,1,5
708,1969,1,0,0,0,1,1,0,0,1,1,0,1,0,15
709,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
710,1969,1,0,0,0,1,0,0,0,0,0,0,0,0,15
711,1969,2,0,0,0,0,0,0,0,0,0,0,0,1,5
712,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
713,1969,1,0,0,0,0,0,0,0,0,1,0,0,1,13
714,1964,2,0,0,0,0,0,0,0,0,0,0,5,1,1
715,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
716,1964,2,0,0,0,0,0,1,1,0,0,0,0,1,1
717,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
718,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,30
719,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
720,1969,2,1,1,1,0,0,0,1,0,0,0,4,1,2
721,1964,2,0,0,0,0,0,0,0,0,0,0,0,1,1
722,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,48
723,1969,0,0,0,0,0,0,0,0,0,0,1,0,0,24
724,1964,0,0,0,0,0,0,0,0,0,0,0,2,1,1
725,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,22
726,1969,0,1,0,1,0,0,0,0,0,0,0,3,1,22
727,1969,1,0,0,0,0,0,0,0,0,0,1,0,0,1
728,1959,2,0,0,1,0,1,1,1,0,1,0,5,1,1
729,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
730,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,1
731,1969,0,0,0,0,0,0,0,0,0,0,0,2,1,48
732,1969,0,0,0,0,0,0,0,0,0,0,0,0,1,26
733,1964,2,0,0,1,0,0,1,0,0,0,0,5,1,1
734,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,48
735,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
736,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
737,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
738,1954,2,0,0,0,1,1,0,0,0,1,0,12,1,0
739,1969,1,0,0,0,0,0,0,1,0,0,0,0,0,1
740,1969,0,0,0,0,0,0,1,0,0,0,0,0,1,48
741,1964,0,0,0,0,0,1,1,0,0,0,1,1,1,16
742,1959,0,0,0,0,0,0,0,0,0,0,0,1,1,23
743,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
744,1969,2,0,0,0,1,0,0,1,0,0,0,6,1,1
745,1969,1,0,0,0,1,0,0,0,0,0,1,2,0,12
746,1969,0,1,0,0,1,0,0,0,0,0,0,1,0,48
747,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,48
748,1964,2,0,0,1,0,0,0,0,0,0,0,0,1,7
749,1964,2,0,0,0,1,0,1,1,0,0,0,6,1,1
750,1969,1,0,0,0,0,0,0,1,0,0,0,4,1,15
751,1969,2,0,0,0,0,1,0,0,0,0,0,0,1,1
752,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,19
753,1969,1,0,0,0,1,0,0,0,0,0,1,8,1,10
754,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
755,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,17
756,1959,2,0,0,0,0,0,0,0,0,1,0,0,1,1
757,1954,2,0,0,0,1,1,0,0,0,0,0,2,1,1
758,1954,1,0,0,0,1,0,0,1,0,0,0,0,1,26
759,1969,0,0,1,0,1,0,0,0,0,0,0,0,0,27
760,1954,2,0,0,0,1,1,1,1,0,0,0,6,1,1
761,1969,0,0,0,0,0,0,0,0,1,0,0,0,0,27
762,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,17
763,1969,0,0,0,0,1,0,0,1,0,0,0,2,1,11
764,1964,2,0,0,0,0,0,0,0,0,0,0,3,1,1
765,1964,1,0,0,0,0,0,0,0,0,0,0,1,1,0
766,1959,2,0,0,0,1,1,0,1,0,0,0,3,1,2
767,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
768,1959,0,0,0,0,0,0,0,0,0,0,1,1,1,48
769,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,1
770,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,48
771,1969,0,1,0,1,1,0,0,0,0,0,0,1,1,16
772,1964,1,0,0,0,0,0,0,0,0,0,0,0,1,15
773,1969,1,0,0,0,1,0,0,1,0,0,0,0,1,15
774,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,48
775,1969,1,0,0,0,0,0,0,0,0,0,0,3,1,11
776,1964,2,0,0,0,0,0,0,0,0,0,0,1,1,6
777,1954,2,0,0,0,0,0,0,0,0,0,0,5,0,0
778,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
779,1964,1,0,0,0,0,0,1,0,0,0,0,0,1,14
780,1964,0,1,0,0,0,0,1,0,0,1,1,4,1,13
781,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,29
782,1964,0,0,0,0,0,0,0,0,0,1,0,1,0,22
783,1969,0,0,0,0,0,0,0,0,0,0,0,1,0,48
784,1969,0,1,0,0,1,0,0,0,0,0,0,0,0,29
785,1969,0,0,1,0,0,0,0,0,0,0,0,3,1,33
786,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,12
787,1959,2,0,0,0,1,0,0,0,0,0,0,2,1,5
788,1964,0,0,1,0,0,0,0,0,0,0,0,0,0,48
789,1969,2,0,1,0,0,0,0,0,1,0,0,3,1,4
790,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,13
791,1969,1,0,0,0,0,0,0,0,0,0,1,0,0,4
792,1969,1,0,0,0,0,0,0,0,0,0,0,3,1,4
793,1954,2,0,1,0,0,0,0,0,0,0,0,3,1,2
794,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
795,1959,0,0,0,0,1,0,0,0,0,0,0,4,1,1
796,1959,0,0,0,0,1,0,0,0,0,0,0,1,1,25
797,1964,1,0,0,0,0,0,0,1,0,0,0,1,1,2
798,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
799,1969,2,0,0,1,1,1,1,1,0,0,0,4,1,1
800,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,12
801,1959,1,0,0,0,0,0,0,0,0,0,0,2,1,5
802,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
803,1969,2,0,0,0,0,0,0,0,0,0,0,0,0,1
804,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,48
805,1969,2,0,0,0,0,0,0,1,0,0,0,3,1,1
806,1954,2,0,1,0,0,0,0,0,0,0,0,4,1,5
807,1954,1,0,0,0,1,1,0,0,0,0,0,10,0,5
808,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
809,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
810,1954,1,0,1,0,1,0,0,1,0,0,1,0,1,29
811,1959,2,0,0,0,0,0,0,1,0,1,1,0,1,1
812,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,34
813,1964,2,1,0,0,0,1,1,0,0,0,1,3,1,1
814,1969,1,0,0,0,0,0,0,1,0,0,1,1,1,14
815,1969,1,0,0,0,0,0,0,0,0,0,1,2,1,0
816,1969,2,0,0,0,0,0,0,0,0,0,1,0,1,2
817,1954,2,0,1,0,1,0,1,0,0,0,0,3,1,3
818,1954,1,0,0,0,1,0,0,0,0,1,0,1,1,2
819,1969,0,0,0,0,1,0,0,0,0,0,1,2,1,12
820,1969,2,0,0,0,0,0,0,0,0,0,0,0,0,0
821,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,34
822,1964,2,0,0,0,0,0,0,0,0,0,1,3,1,1
823,1969,2,0,0,0,0,0,0,1,0,1,1,6,1,2
